id,frame,x [nm],y [nm],z [nm],uncertainty [nm],centroid [nm],cluster_label
239.0,1.0,5886.338415589429,22094.064434414802,1033.1286243799477,13.896,697.86,1669.0
240.0,1.0,12342.174886309103,27508.230241637582,770.1762074977973,12.535,697.86,4754.0
241.0,1.0,14892.287813478033,18263.351319222962,442.4789880360261,17.239,697.86,4594.0
242.0,1.0,14970.709445429002,19079.676505953736,680.0309470322138,11.769,697.86,2118.0
243.0,1.0,15821.876066220668,19716.53155343684,340.6262635634088,13.128,697.86,4649.0
244.0,1.0,4832.136794558819,22371.641508610497,757.8603042663747,8.8324,697.86,2151.0
245.0,1.0,17384.879280722624,18661.94903373736,453.6231915051202,18.756,697.86,3586.0
246.0,1.0,10249.531506112608,16130.418683372629,617.2873775940525,12.966,697.86,3770.0
247.0,1.0,13922.922562004926,27422.19153700553,373.6756107278473,10.283,697.86,4401.0
248.0,1.0,12945.169665278967,20498.841276974726,351.39195393840237,15.144,697.86,3442.0
249.0,1.0,12046.79591009875,24218.705006686665,320.357639434622,32.646,697.86,2555.0
250.0,1.0,19300.497188088913,19424.166802129614,240.09093891216753,15.459,697.86,714.0
251.0,1.0,17319.669124184322,16640.25934325411,556.8174935721594,20.965,697.86,870.0
252.0,1.0,17614.485234224685,17169.832310135378,453.4906457743374,13.482,697.86,4510.0
253.0,1.0,15391.18185674051,23811.716666405762,682.0283100348541,14.356,697.86,1795.0
254.0,1.0,16295.099559329821,17325.891599759078,654.481006295957,8.8639,697.86,4648.0
255.0,1.0,15562.724455845833,19268.43104279987,1135.9262938464926,5.8269,697.86,2023.0
256.0,1.0,14006.061679153308,27718.376877447266,439.5089050398816,15.268,697.86,4759.0
257.0,1.0,8324.890923294299,22743.887177806177,382.1379024334699,24.905,697.86,2161.0
258.0,1.0,14236.882898882472,21691.050950060897,1038.8820378394805,21.358,697.86,1751.0
259.0,1.0,14387.705982281263,26867.74192192701,641.669559385419,8.4619,697.86,4710.0
260.0,1.0,15582.22617991791,20589.219789164326,524.5094906019442,8.233,697.86,2032.0
261.0,1.0,15570.571111784342,20631.537544820116,967.1870850025243,16.9,697.86,3938.0
262.0,1.0,16909.61886355295,18813.9994435523,829.6866349926529,11.04,697.86,1347.0
263.0,1.0,11642.785210999049,24900.742364468675,726.025338365451,16.062,697.86,2530.0
264.0,1.0,13632.080722475528,18587.756784382622,911.6976640054336,18.791,697.86,3939.0
265.0,1.0,17872.525761065895,21623.127132589852,383.4171815837138,15.217,697.86,2123.0
266.0,1.0,5267.348654150118,18909.550541239965,501.22432883475426,16.043,697.86,2321.0
267.0,1.0,8186.836213842325,21432.79413893853,632.3113948317952,14.769,697.86,1244.0
268.0,1.0,8789.479960369616,19103.28345622108,499.99225311341047,23.724,697.86,3240.0
269.0,1.0,14711.564499769893,26213.882413381205,217.50129756101182,16.116,697.86,548.0
270.0,1.0,5968.35962122043,20397.454305479194,621.3444717115572,18.504,697.86,3273.0
271.0,1.0,17334.263533824076,20705.899183532045,840.6629732848146,10.301,697.86,3997.0
272.0,1.0,12933.854848035218,23063.697897794922,842.2027571099034,8.8958,697.86,166.0
273.0,1.0,9736.085468680645,23785.18653064508,877.671224553184,9.2983,697.86,1488.0
274.0,1.0,20517.758367785176,26959.029829842344,128.46749739868307,16.186,697.86,2653.0
275.0,1.0,16441.242009222737,16809.65896505507,524.6226813564174,12.146,697.86,1545.0
276.0,1.0,15267.785181571375,20275.739644400604,798.9088445247252,15.861,697.86,3919.0
277.0,1.0,4051.9246491900362,21339.05153671706,655.1844563807407,16.173,697.86,2197.0
278.0,1.0,12886.355694566164,25096.265014211607,297.6478112906483,27.855,697.86,1758.0
279.0,1.0,18977.917940142466,20858.667090706756,888.3190256826424,22.678,697.86,996.0
280.0,1.0,15348.351597964669,27305.975008084464,254.4462236045499,10.042,697.86,4747.0
281.0,1.0,19682.70321869947,18872.525241848547,254.9588712151812,15.185,697.86,1676.0
282.0,1.0,20133.228287809117,21961.874530735186,339.9154525424975,14.481,697.86,986.0
283.0,1.0,8622.430207490348,21335.28987869569,298.1189194229216,12.053,697.86,318.0
284.0,1.0,13453.265688238167,16641.53457485086,510.9510691866484,26.552,697.86,4608.0
285.0,1.0,8520.738479357757,22482.095418761357,646.0668307634357,20.576,697.86,1088.0
286.0,1.0,10989.752319238492,20763.035322828604,703.0713181624902,17.386,697.86,1043.0
287.0,1.0,14665.659257059186,17817.408060114998,668.9994098114599,28.121,697.86,1333.0
288.0,1.0,11854.330887257798,21048.673665851205,732.0187165614343,17.382,697.86,3430.0
289.0,1.0,11367.0011969968,22796.0943397054,928.2757388161847,11.845,697.86,100.0
290.0,1.0,12930.965652451961,18544.224713771502,120.30730275103048,29.32,697.86,3181.0
291.0,1.0,13453.25229383907,19195.754152842033,621.8280870318597,10.186,697.86,3841.0
292.0,1.0,12312.950018818963,20139.914382481013,1304.0236858760989,24.984,697.86,142.0
293.0,1.0,7831.248531268353,20362.94691829053,693.2758022198506,24.044,697.86,3253.0
294.0,1.0,16346.500980078907,14172.933287569947,403.8192315256334,18.216,697.86,3718.0
295.0,1.0,14814.865687256095,21856.73996001901,372.25396835914734,28.586,697.86,2075.0
296.0,1.0,8253.549564113968,17517.40644429888,695.5621427240567,13.649,697.86,2368.0
297.0,1.0,11520.329112772779,24355.69887656403,474.2311931972674,21.766,697.86,1818.0
298.0,1.0,15736.041334339077,20208.73958444471,954.5764278747461,9.1423,697.86,1982.0
299.0,1.0,13173.66505784681,15742.655304647104,456.653255884145,18.842,697.86,3124.0
300.0,1.0,15361.309707280567,26609.17494797974,435.95771419324376,24.836,697.86,76.0
301.0,1.0,20521.975515545335,18280.165114763942,-11.732422455153312,14.833,697.86,743.0
302.0,1.0,20297.16274141653,16395.42014989689,645.1386788255229,8.1604,697.86,509.0
303.0,1.0,8085.334375882647,21096.06155646258,787.0431926994166,10.519,697.86,2162.0
304.0,1.0,16299.100776507996,16960.723362278048,389.38464033520813,13.79,697.86,1544.0
305.0,1.0,22598.71532303542,21446.700674227784,48.99383652370953,18.999,697.86,4088.0
306.0,1.0,6528.2885986761585,19074.127054194112,329.646879352245,8.934,697.86,2296.0
307.0,1.0,17872.264940041678,20513.88409569408,989.249327523698,17.164,697.86,756.0
308.0,1.0,12208.512141396905,13900.499085626261,551.9393963875423,27.401,697.86,3067.0
309.0,1.0,23143.327702626855,20922.512312756833,469.5048719466779,17.984,697.86,4272.0
