id,frame,x [nm],y [nm],z [nm],uncertainty [nm],centroid [nm],cluster_label
54.0,1.0,18566.30841948145,26809.925448297043,482.8041729464909,17.46,697.86,3004.0
55.0,1.0,12848.756396002707,24242.16245449181,750.0524967561856,16.661,697.86,1462.0
56.0,1.0,10331.399513682894,25337.073065014858,550.7471939961359,24.369,697.86,2768.0
57.0,1.0,6335.500590785235,17896.728052707662,100.27630297676887,12.192,697.86,220.0
58.0,1.0,17381.57770712655,16455.628703166814,663.579512731553,7.642,697.86,664.0
59.0,1.0,12135.856537049911,21992.662894467638,403.8786824923644,13.114,697.86,2434.0
60.0,1.0,19215.06856975449,26862.469249864225,417.45203607395604,37.847,697.86,2684.0
61.0,1.0,10407.772952625288,22552.321811333495,667.0711286862205,12.711,697.86,1391.0
62.0,1.0,17142.90596878711,18368.766040015944,779.6865232959403,11.608,697.86,1942.0
63.0,1.0,14194.729214221059,18281.424341452454,839.0185728239475,36.63,697.86,3474.0
64.0,1.0,15495.062878819648,15085.946422530136,527.2582479617307,13.061,697.86,1583.0
65.0,1.0,12640.748722394963,22226.800617717283,252.37139391902838,11.634,697.86,2381.0
66.0,1.0,11181.232546348943,15192.949904471356,477.63275332781177,18.963,697.86,3820.0
67.0,1.0,20279.641093017322,16410.1062906742,516.8225433454376,16.795,697.86,509.0
68.0,1.0,7500.0941751077235,23623.516278115785,660.347959581242,9.899,697.86,1191.0
69.0,1.0,19884.30104280602,26664.36203297931,712.3013720854639,14.964,697.86,989.0
70.0,1.0,18378.438168016793,27108.7800826247,659.822970177758,8.4645,697.86,812.0
71.0,1.0,15711.936625669165,21251.53625161033,269.47361871108956,27.799,697.86,2073.0
72.0,1.0,16605.129443825488,28607.83238401265,441.05321336795083,33.129,697.86,4690.0
73.0,1.0,13026.888952241767,21412.565975092457,456.19992281723626,18.422,697.86,2415.0
74.0,1.0,4529.006099892971,19965.564556231744,773.6511418280655,16.64,697.86,3498.0
75.0,1.0,10231.277874739895,19439.749737386657,284.5138535143404,14.026,697.86,407.0
76.0,1.0,16218.867120157636,22766.679820749025,460.1847751767746,14.983,697.86,1820.0
77.0,1.0,10928.513259239582,18799.020796826666,791.4411157374032,13.028,697.86,3459.0
78.0,1.0,19515.636539620402,26023.93098809188,418.46808118745804,11.237,697.86,3323.0
79.0,1.0,9132.767495430993,23072.976508704254,302.85953783710215,9.8059,697.86,325.0
80.0,1.0,11080.239945982214,17051.097046085997,103.39526440255247,9.3719,697.86,3765.0
81.0,1.0,9345.988010396833,21614.599460450707,398.1788221796516,21.148,697.86,1060.0
82.0,1.0,10920.997299080098,25005.928429099702,869.7763020977781,7.2217,697.86,1180.0
83.0,1.0,16183.669308789384,16346.948265593515,234.12912006512678,19.694,697.86,3658.0
84.0,1.0,14421.039585356932,22555.698214500495,664.8474003731476,20.088,697.86,2045.0
85.0,1.0,18743.06869577592,15566.848610668327,799.7971500294104,23.321,697.86,1582.0
86.0,1.0,9233.20317674004,15803.958100610713,784.2631238933968,13.957,697.86,2635.0
87.0,1.0,8284.087704405112,22338.089388626286,958.4511174688029,12.017,697.86,368.0
88.0,1.0,21838.498812575173,19090.118594522835,713.0535069320522,19.092,697.86,3994.0
89.0,1.0,10857.01143752316,25782.742094418594,414.34019499335477,13.926,697.86,1497.0
90.0,1.0,20235.089643133728,17919.03838248195,502.2318359200969,30.991,697.86,1702.0
91.0,1.0,13153.609435807472,18327.95038184745,959.7093091282713,13.552,697.86,1851.0
92.0,1.0,7540.61517149606,21417.645035732752,411.48545254094404,20.25,697.86,1026.0
93.0,1.0,20943.75464870271,24170.63652902725,514.3668977003118,9.4669,697.86,4104.0
94.0,1.0,14592.394360779168,26670.294430314865,685.6301167877122,6.8581,697.86,1440.0
95.0,1.0,14619.54618720012,26265.811047235475,743.5793865573377,22.689,697.86,203.0
96.0,1.0,16844.22074727528,21570.645936617013,352.1379664057485,7.8377,697.86,2096.0
97.0,1.0,8928.353015217055,16084.097797409797,818.2218909605006,12.183,697.86,3815.0
98.0,1.0,7865.046935066138,15318.016006906535,566.6063969536815,13.807,697.86,2375.0
99.0,1.0,7572.912121409114,23572.140684228874,359.1624312601466,9.4307,697.86,2758.0
100.0,1.0,14708.888668158133,24787.434114594493,34.18521377835482,8.1961,697.86,62.0
101.0,1.0,15832.723369478264,27176.81937192749,500.9088769056163,17.293,697.86,586.0
102.0,1.0,18130.88937935245,16589.769845394498,141.9059578787817,8.7983,697.86,853.0
103.0,1.0,12743.424042592367,19633.11529945662,755.1340874903697,21.96,697.86,2426.0
104.0,1.0,8791.56773135932,17426.736751266897,422.8515237410795,17.644,697.86,2622.0
105.0,1.0,8302.477873406382,23954.351681887514,341.0821946485856,32.095,697.86,3267.0
106.0,1.0,4512.280823009545,21406.842616377522,-45.94002364931475,19.737,697.86,3531.0
107.0,1.0,13679.617303620818,23020.888757053224,203.5144275136546,20.345,697.86,4421.0
108.0,1.0,8932.653659936208,23490.373068393066,760.5675753665554,14.626,697.86,486.0
109.0,1.0,15599.747701137027,14500.901179877546,156.62541342184483,13.993,697.86,4132.0
110.0,1.0,19693.40273169456,18008.9206214901,385.40754886033136,9.299,697.86,4507.0
111.0,1.0,9806.538233589217,17084.540809036986,742.3299804138267,13.499,697.86,3808.0
112.0,1.0,12603.106229111994,15473.535600676667,677.7967672450061,19.457,697.86,1893.0
113.0,1.0,17940.83347062539,18393.30948540334,-128.53176281633188,22.343,697.86,1940.0
114.0,1.0,14323.646608142204,27767.988931780714,602.279753198272,10.316,697.86,192.0
115.0,1.0,7894.3006260748025,22811.8464944156,402.93219605257866,8.4753,697.86,2761.0
116.0,1.0,16385.705561703395,15272.67993329257,75.89278161548623,15.53,697.86,4676.0
117.0,1.0,10386.663904053215,25083.24009000321,450.37344005480145,14.011,697.86,436.0
118.0,1.0,13828.0487658221,15180.317949565188,1148.124211997651,21.876,697.86,4623.0
119.0,1.0,16716.10314761694,24949.69631701713,877.8722958504579,20.95,697.86,822.0
120.0,1.0,15335.140886043426,21580.75747099389,479.63333794558525,8.0417,697.86,1399.0
121.0,1.0,15209.545413033482,24011.704311924186,382.9483348516679,39.321,697.86,4384.0
122.0,1.0,13408.69030189942,21427.551298776754,152.38997054916632,27.67,697.86,2478.0
123.0,1.0,6555.636816918777,21983.28484476648,380.1581605854403,16.598,697.86,1192.0
124.0,1.0,6323.260224636962,21118.96197025763,46.06431787705773,17.732,697.86,3542.0
125.0,1.0,17446.583444312175,28539.689244419827,998.9056902371107,17.202,697.86,2747.0
126.0,1.0,11099.636265099647,21287.029355245817,561.3096771862597,18.907,697.86,89.0
127.0,1.0,16245.981181296089,23632.635232187225,254.0243625177456,11.789,697.86,829.0
128.0,1.0,16666.03396727447,19837.25682014097,292.2454592259086,19.989,697.86,2052.0
129.0,1.0,14275.911472645983,20108.954327026862,367.4686419444656,14.463,697.86,3889.0
130.0,1.0,15377.55808855727,14112.907836198943,422.893768328889,9.1584,697.86,4157.0
131.0,1.0,10505.970039515609,20529.13918458086,347.4625434468132,16.571,697.86,3229.0
132.0,1.0,15893.670242706126,15251.221190817034,536.8668667829875,15.731,697.86,1603.0
133.0,1.0,17972.920269347185,15927.275169240425,781.0731948836467,13.251,697.86,1605.0
134.0,1.0,9609.85187801512,16438.61692015579,694.2575844999558,12.934,697.86,3041.0
135.0,1.0,18287.583877402394,26320.73782739995,433.85075895978264,16.956,697.86,2991.0
136.0,1.0,9188.644188302864,17680.59283559366,716.9862617941487,8.3211,697.86,308.0
137.0,1.0,13288.59157467056,19088.143648289606,353.6495114413071,12.631,697.86,3909.0
138.0,1.0,13554.819258198526,22859.708143052405,675.1687109359274,24.906,697.86,4254.0
139.0,1.0,5982.025902930151,22135.41963323081,799.3657525060928,9.0335,697.86,1669.0
140.0,1.0,8613.307165693332,16406.203990768052,240.46916060086977,21.331,697.86,251.0
141.0,1.0,18467.449987897977,16534.315559714836,345.1223061772964,8.9256,697.86,641.0
142.0,1.0,12149.603503174183,17537.267549748485,214.1695581254551,9.7342,697.86,3150.0
143.0,1.0,15248.825958184383,28772.17877215649,259.5108281100655,14.156,697.86,566.0
144.0,1.0,18968.509015864413,27442.267731330194,683.581161628729,9.7663,697.86,3351.0
145.0,1.0,14667.559782659207,18631.179864187918,370.92550602841214,28.095,697.86,3221.0
146.0,1.0,18720.28469522985,18453.271892619585,713.0948298793431,6.4689,697.86,4809.0
147.0,1.0,4488.332489542385,16875.74362694096,751.2850913695111,6.0163,697.86,4874.0
148.0,1.0,10880.095170919829,26539.34888505499,654.6562305639828,20.212,697.86,1464.0
149.0,1.0,14362.22616333462,22150.712011305648,794.8872151585115,17.121,697.86,2827.0
150.0,1.0,14950.415692713434,25705.132806163434,879.3718417176675,26.704,697.86,31.0
151.0,1.0,16578.13905514124,17425.2141889378,707.9685584437455,17.101,697.86,4644.0
152.0,1.0,11745.021043768389,24635.53416004738,877.0970336140911,16.508,697.86,1132.0
153.0,1.0,12260.337277204293,22681.281390648062,884.3918868735728,13.298,697.86,1822.0
154.0,1.0,18892.952305415638,18111.579118959937,630.1090906776487,13.856,697.86,1941.0
155.0,1.0,19364.034278722418,25541.935304462047,717.0371715845203,9.7996,697.86,767.0
156.0,1.0,18356.20473024998,17020.269044198147,533.3887598939959,16.025,697.86,866.0
157.0,1.0,20299.222234246277,26738.143073166324,831.6039123458561,16.172,697.86,3324.0
158.0,1.0,13502.24470630498,28119.039167387516,626.8590099441739,11.17,697.86,186.0
159.0,1.0,11919.160150408,21306.27553395714,201.3998769334741,23.946,697.86,2511.0
160.0,1.0,16067.496585142597,15159.978734679402,426.6780450347727,21.214,697.86,4814.0
161.0,1.0,17499.319021443203,28135.34536153056,504.5317150837313,13.583,697.86,560.0
162.0,1.0,14085.875330723797,21250.25361217054,905.8511201534664,16.136,697.86,2288.0
163.0,1.0,14975.59760070615,25264.58451454763,671.3065292727731,15.823,697.86,2969.0
164.0,1.0,18407.377019214946,24897.19236247512,209.17220306887555,12.229,697.86,786.0
165.0,1.0,14964.149906575789,18027.006752485904,921.138564108404,25.2,697.86,883.0
166.0,1.0,13354.529805886012,23103.705463362083,596.6301257799935,6.2494,697.86,1380.0
167.0,1.0,4961.723036829685,22934.677262632857,662.2182355443986,15.043,697.86,1641.0
168.0,1.0,22871.257744961476,21638.263772041246,296.30217046086705,13.119,697.86,4304.0
169.0,1.0,14451.271126764406,17527.714200286475,841.8805786211407,9.7538,697.86,4619.0
170.0,1.0,12534.991349754933,26345.373444287317,663.2978715532176,17.952,697.86,1186.0
171.0,1.0,14838.46932643174,28369.718534889333,517.873701331348,8.6749,697.86,561.0
172.0,1.0,4765.4263018173215,22595.727550980235,883.9427100830605,10.935,697.86,2179.0
173.0,1.0,10652.557005880246,16861.773462517318,685.9474514285312,10.372,697.86,3818.0
174.0,1.0,6035.495471482507,17613.925704481724,834.4393775508229,18.77,697.86,278.0
175.0,1.0,7584.942660887686,18042.394338094404,1453.4507232791184,17.591,697.86,291.0
176.0,1.0,7893.521037262501,20511.529716082696,659.0393067089582,28.027,697.86,3253.0
177.0,1.0,12683.859718734226,17764.65885576203,574.6927275266543,22.859,697.86,1883.0
178.0,1.0,7271.651112696315,15949.982873388813,714.4556173203066,8.8272,697.86,297.0
179.0,1.0,14400.728910797403,18559.1632988035,504.77200559557934,5.4646,697.86,3191.0
180.0,1.0,13503.355763787327,25683.44440494714,661.0989960714463,17.858,697.86,2896.0
181.0,1.0,14343.78355055527,19613.15271149706,944.3090599453976,13.205,697.86,3157.0
182.0,1.0,9924.569638907687,16863.273331525917,692.590631383777,19.856,697.86,3832.0
183.0,1.0,14482.841987354432,16710.45771828633,228.82627639029698,19.509,697.86,3398.0
184.0,1.0,11440.490436541548,23894.05311408786,432.63848247767555,20.364,697.86,113.0
185.0,1.0,14192.694309931683,20727.5011588708,678.82795926075,9.6568,697.86,2064.0
186.0,1.0,16786.584327124856,23787.25463683124,500.3304759043506,15.038,697.86,934.0
187.0,1.0,7171.260473934484,15600.51660649159,800.9212894130104,13.096,697.86,2617.0
188.0,1.0,12928.01212010888,22581.441638757355,625.4461326158685,21.039,697.86,4197.0
189.0,1.0,13325.073407760952,24306.522797234218,416.4978368202914,9.7806,697.86,4188.0
190.0,1.0,18529.989449005658,24690.58892981178,928.5476685501874,10.975,697.86,2984.0
191.0,1.0,22576.590821082136,22072.131647137816,434.9845182456386,17.288,697.86,4283.0
192.0,1.0,19752.91164679215,24251.518751844575,797.4754880436417,8.0403,697.86,4099.0
193.0,1.0,13767.20781025342,25628.984896289552,559.9056409103919,17.432,697.86,209.0
194.0,1.0,21956.10691280626,22818.746081409812,4.7668479743706484,27.279,697.86,4312.0
195.0,1.0,13014.057812568033,17929.087635365922,880.4828546463764,16.154,697.86,1841.0
196.0,1.0,13149.125214513053,23745.62345592232,111.29807872129612,13.713,697.86,116.0
197.0,1.0,16715.298861759857,27812.506539866477,639.4677166246618,18.38,697.86,18.0
198.0,1.0,20373.608493213214,18391.105091384405,689.0810818680178,10.513,697.86,1722.0
199.0,1.0,7055.324509745311,18453.20166887252,543.5278232740086,15.838,697.86,2319.0
200.0,1.0,4805.4876744104495,22219.92910427306,395.16145471584446,14.049,697.86,2151.0
201.0,1.0,18641.42354514799,17375.74388873071,630.4186229792173,7.2002,697.86,4563.0
202.0,1.0,14545.517222730581,21931.079101749285,255.94044342531743,26.315,697.86,3856.0
203.0,1.0,20328.156668001728,16065.890757231953,1173.4273089941082,10.717,697.86,491.0
204.0,1.0,14195.61547173155,22804.23461213379,517.5631197940114,8.6749,697.86,2045.0
205.0,1.0,11548.336187165742,15336.196870622573,350.1692283017647,5.3031,697.86,3097.0
206.0,1.0,8604.078582877457,19339.018934183565,420.26975461109396,14.1,697.86,355.0
207.0,1.0,13360.79282591212,22852.207178331122,755.3894288986996,20.076,697.86,1380.0
208.0,1.0,10155.711542764551,24567.04902084855,40.18127176040471,12.001,697.86,420.0
209.0,1.0,17948.825586139807,15925.55653023334,748.7854240870943,15.406,697.86,3694.0
210.0,1.0,13249.13105635528,19982.94318513603,565.2519571864666,12.117,697.86,2483.0
211.0,1.0,12414.67045718862,22036.841522210285,608.2203308159485,11.825,697.86,3444.0
212.0,1.0,10104.544363336847,19870.52530238969,962.6359210673875,9.4863,697.86,1894.0
213.0,1.0,11613.868897931137,24874.852663825153,462.30167609444504,21.411,697.86,152.0
214.0,1.0,11849.47791962956,26406.733380780996,703.1091363049,15.027,697.86,1134.0
215.0,1.0,13556.876155199117,27959.217309521187,212.42856709735565,13.704,697.86,2936.0
216.0,1.0,9784.256994635343,25559.6252774974,498.3456076250192,19.271,697.86,1142.0
217.0,1.0,16364.764345935211,18059.05430282629,504.92644763364297,28.477,697.86,4572.0
218.0,1.0,20344.37367261905,18797.106218000063,458.06244873020097,17.922,697.86,3580.0
219.0,1.0,19907.081925079867,25990.755822919135,-1.4452690005483078,19.737,697.86,2989.0
220.0,1.0,17983.686749506243,26735.185268827885,533.8662580362844,26.007,697.86,2.0
221.0,1.0,9165.931883226434,21489.002511329403,390.7658166680744,28.258,697.86,321.0
222.0,1.0,15382.066066855798,14840.820604774615,560.3551043117606,7.3494,697.86,3151.0
223.0,1.0,14525.040834876014,26099.417876610896,447.10203810528003,19.436,697.86,202.0
224.0,1.0,20972.904369607986,17302.381703571053,677.9062177571399,14.056,697.86,3955.0
225.0,1.0,16520.028844364548,16813.56078145429,423.81837346566357,33.505,697.86,1598.0
226.0,1.0,17834.3399727639,26640.47361518892,490.01886708349997,21.144,697.86,2.0
227.0,1.0,12803.867218708398,17178.55065217247,569.2080762736662,21.729,697.86,1832.0
228.0,1.0,13790.987036747672,25138.074400820904,1011.2042597018436,24.307,697.86,4744.0
229.0,1.0,10302.196008328563,25704.268089909605,1030.4236768105984,6.4374,697.86,4234.0
230.0,1.0,12864.161372947461,20344.37592720474,398.143059384765,16.416,697.86,3438.0
231.0,1.0,6210.929905183084,15024.995940717099,470.4472021222684,32.992,697.86,2618.0
232.0,1.0,4011.9877873598557,21213.040141743106,937.6438744500861,17.634,697.86,3508.0
233.0,1.0,8916.188678741657,20667.689636838357,797.9011195772582,16.265,697.86,1111.0
234.0,1.0,15335.212528646718,14610.810188674785,335.9418656021806,10.699,697.86,4132.0
235.0,1.0,14952.463774448646,26824.178807947505,701.2407763494301,9.4314,697.86,4757.0
236.0,1.0,10838.041109622165,24007.66651140546,220.45804605517387,15.001,697.86,2505.0
237.0,1.0,14781.57386650441,21988.23919159664,864.5828990212289,16.237,697.86,2258.0
238.0,1.0,22853.69744697966,21211.964201134626,628.1478473322545,17.305,697.86,4297.0
239.0,1.0,15226.370724732797,15130.46551352,572.8607210435996,15.834,697.86,1541.0
240.0,1.0,4908.0168515188225,16921.077417750945,700.3552042259405,11.215,697.86,4912.0
241.0,1.0,13102.803086952194,22908.341850646353,907.1589365019428,16.79,697.86,1389.0
242.0,1.0,13146.60893376123,24563.99186574146,582.9896449550592,16.666,697.86,1786.0
243.0,1.0,20397.382184766848,23114.7671705376,351.5859352185556,10.699,697.86,4070.0
244.0,1.0,13445.38889602837,19521.095520166295,166.7363627683781,16.821,697.86,2830.0
245.0,1.0,16445.48740180622,15037.087728283932,779.2116343406326,18.017,697.86,3679.0
246.0,1.0,14362.780072991805,22113.077381233103,832.9220096477193,25.856,697.86,2827.0
247.0,1.0,19536.054939584374,18179.584465330165,603.1015921253668,29.432,697.86,4794.0
248.0,1.0,5735.47008288949,21129.079817763428,301.85383020290595,21.637,697.86,359.0
249.0,1.0,11682.594178938865,21810.193902219347,594.2904915059888,10.868,697.86,2431.0
250.0,1.0,19329.461314334247,25363.38886776598,295.83479411116633,8.5257,697.86,3341.0
251.0,1.0,11839.529995300472,14039.84035263964,612.1937485523135,15.965,697.86,4433.0
252.0,1.0,16712.651235971694,21383.47713587184,478.6875757983706,8.4569,697.86,2124.0
253.0,1.0,12438.239102712465,15463.83564152679,721.5411941767417,14.055,697.86,1901.0
254.0,1.0,11868.56839212747,18495.877486041692,656.0058620855185,11.732,697.86,3737.0
255.0,1.0,5548.387603825462,14597.632750013137,869.9935764785689,21.127,697.86,2646.0
256.0,1.0,9403.044566035194,21386.839671910308,783.9430935547772,13.957,697.86,386.0
257.0,1.0,10697.855074415475,19983.56240296861,352.6684306132701,14.516,697.86,390.0
258.0,1.0,8626.48956372471,15778.70639780254,785.1494720134925,13.73,697.86,3761.0
259.0,1.0,15778.872539863058,21527.47639754155,835.2451568184497,16.497,697.86,2823.0
260.0,1.0,5508.097860269034,22075.963411047,418.93834821789596,37.266,697.86,1629.0
261.0,1.0,10123.197621208305,16636.077745391478,959.4677530152837,14.531,697.86,3832.0
262.0,1.0,6845.222564403604,17090.411908105893,346.52659260710794,16.971,697.86,2341.0
263.0,1.0,17098.461172343283,20732.199261848695,122.59262622252896,9.6211,697.86,2002.0
264.0,1.0,11981.042593300393,26832.266172432795,206.8300591191587,11.995,697.86,2908.0
265.0,1.0,13609.54911485257,28009.523132044007,848.2843204064463,14.095,697.86,186.0
266.0,1.0,5149.441390120595,19913.2031348583,475.37863594832885,13.704,697.86,4866.0
267.0,1.0,15417.045378627863,14911.28803340399,576.045110979086,9.1557,697.86,3151.0
268.0,1.0,13384.668844619662,23915.39750603951,633.7404483979506,23.341,697.86,1379.0
269.0,1.0,20033.386872542524,27093.424667160067,1129.953320629993,10.068,697.86,2993.0
270.0,1.0,5960.987537098539,23138.768987306466,728.9015084498558,12.374,697.86,2168.0
271.0,1.0,15033.37740056669,23281.0509161599,216.28280725861023,19.721,697.86,1419.0
272.0,1.0,6472.644859203576,17484.625926986108,611.0797770212815,20.854,697.86,2322.0
273.0,1.0,18445.008969534887,15472.214220937934,187.63194521544966,10.875,697.86,919.0
274.0,1.0,14990.16832723795,23071.426230621655,472.44538419940943,36.171,697.86,1419.0
275.0,1.0,5711.732827589553,22816.027790584645,299.3416017311946,14.721,697.86,1255.0
276.0,1.0,18233.04104331657,22245.63833776778,210.74882906606047,16.016,697.86,937.0
277.0,1.0,16575.85338282174,18026.1908412565,516.4716216374031,10.861,697.86,1554.0
278.0,1.0,8102.076967002707,15307.54390139301,769.4698712692149,29.012,697.86,254.0
279.0,1.0,13501.133418234627,27544.081938796975,525.3098079475993,12.146,697.86,197.0
280.0,1.0,19396.513437784844,16989.74279236664,341.5748516207544,7.8061,697.86,3960.0
281.0,1.0,15254.61620408537,14007.06058469012,1082.9191586940537,13.787,697.86,633.0
282.0,1.0,14991.12957503897,18598.95451638598,444.0480890299862,22.486,697.86,3879.0
283.0,1.0,5590.074893689282,17463.967728819818,815.3820394551732,15.378,697.86,2376.0
284.0,1.0,19083.476659109692,16626.139052406128,643.6655770843558,15.799,697.86,3946.0
285.0,1.0,6250.423827302217,20353.403978166654,726.6149534263149,15.856,697.86,3535.0
286.0,1.0,13079.31014949196,14279.821409283844,182.89897910124876,17.063,697.86,3177.0
287.0,1.0,13128.735221362524,21311.263671166893,913.6271679471852,16.273,697.86,4192.0
288.0,1.0,7059.955675375272,23058.56745111146,398.7988627146794,18.542,697.86,1634.0
289.0,1.0,19031.862929143343,27411.88353473615,701.6135616651446,7.6504,697.86,2711.0
290.0,1.0,8739.355445105477,19891.17048298957,298.2292521312893,12.222,697.86,370.0
291.0,1.0,23052.356513919203,21795.505689331552,523.9018771968198,11.123,697.86,4075.0
292.0,1.0,17180.600740066493,16366.432439962848,825.2705234275813,13.221,697.86,888.0
293.0,1.0,14718.809550130063,18822.405985985497,48.95138762319803,22.592,697.86,3879.0
294.0,1.0,17447.74189406136,16427.065209437627,761.0737153860482,11.489,697.86,661.0
295.0,1.0,15441.765697601813,27615.33374858952,421.08795621230627,21.048,697.86,4729.0
296.0,1.0,13124.614919400301,21811.003798270118,523.989869715451,18.487,697.86,1741.0
297.0,1.0,5514.669560429738,22139.67664161972,394.09942740422525,11.148,697.86,1629.0
298.0,1.0,17666.377671673166,16740.583522157915,739.0237448162817,10.836,697.86,639.0
299.0,1.0,4189.277181374065,16086.621575029796,865.9729983966448,13.127,697.86,4902.0
300.0,1.0,7806.52006026177,24592.615047141146,443.73494217337446,14.248,697.86,1468.0
301.0,1.0,19623.42892752663,24796.681103796825,235.26335978911897,14.057,697.86,964.0
302.0,1.0,11705.742374097943,26073.09705116082,579.3202721150885,12.684,697.86,2910.0
303.0,1.0,20640.898937317525,17542.898005899708,388.5254310339539,13.79,697.86,3980.0
304.0,1.0,13525.188188652837,19823.742509059706,678.7734340608054,16.146,697.86,2026.0
305.0,1.0,18459.979408792362,19476.509143224066,458.8697192950074,24.516,697.86,1933.0
306.0,1.0,22677.118431645966,22268.914159737596,803.388689639497,9.7933,697.86,4283.0
307.0,1.0,19103.05184819428,21446.65003587661,838.5601880530023,10.219,697.86,3590.0
308.0,1.0,7522.537932495576,15965.371947566056,291.91285692142503,20.59,697.86,2614.0
309.0,1.0,11409.746070502315,22254.099016790453,977.3573028706562,19.116,697.86,1366.0
