x [nm],y [nm],pair_id
4128.697308297221,9145.777342460386,72.0
550.639114944741,8291.906366378025,73.0
4230.85077165747,8265.648016550436,74.0
6692.037223800513,65.98523780704801,-1.0
1828.4287895470063,4208.784051953482,-1.0
3783.6938040865466,1189.651624145176,-1.0
4269.576040398873,6236.1724362334235,-1.0
3774.63431532434,7084.994832867091,-1.0
2309.2209537827703,1438.2527227092346,-1.0
7488.9984448848645,6687.281297620549,-1.0
4293.706932947625,1367.6728481771306,-1.0
6636.837393289772,7499.557499262143,-1.0
1639.4265320782597,6893.017369301841,-1.0
3556.370863817859,9151.18614889683,-1.0
7515.3968760839125,2737.3117023339632,-1.0
9380.26319637804,252.3275610463449,-1.0
1848.2401447839825,2419.02971147135,-1.0
7320.800833698843,5261.680305016215,-1.0
4643.754078940663,2225.333387721835,-1.0
7564.6711035961125,1171.064080515929,-1.0
2473.4122040485586,8063.603195749761,-1.0
4510.47464466092,8768.177365996089,-1.0
6016.641042322561,7895.44646958382,-1.0
1874.0327292912107,3162.2186767646676,-1.0
3767.060518006826,4941.992058820347,-1.0
4724.670244775304,8224.661575824719,-1.0
1731.905319120426,8514.859146296521,-1.0
8890.462941434096,755.1903556109762,-1.0
93.90369621182337,2927.5297281953517,-1.0
4007.447677615643,9704.494067485071,-1.0
714.0859705348279,7813.052652283013,-1.0
4754.249535877288,1298.7352477313464,-1.0
3660.8030867065854,3809.014070809107,-1.0
2435.725003021458,2943.6375752387976,-1.0
4199.18831202575,9622.613949147542,-1.0
4588.60568981583,9501.350121123174,-1.0
305.3207158355553,661.102585732195,-1.0
278.1590619726926,6659.446382623542,-1.0
2202.326911137952,5764.201812930485,-1.0
7953.6613560542455,3318.1391865850374,-1.0
2456.774927090868,7254.085871405749,-1.0
4758.977932995704,1492.101460493006,-1.0
874.4511746968864,7371.675011394206,-1.0
8604.123348789248,8903.620782835129,-1.0
5100.890074847037,1534.5456636464717,-1.0
2256.5741227847802,4535.238890209351,-1.0
8518.573736056136,6501.974188352687,-1.0
2742.069569533242,7559.386415571794,-1.0
4354.401753206102,9827.639451941654,-1.0
4287.271374848053,8371.963489035463,-1.0
145.4163136101938,7182.212650931682,-1.0
3984.7844278491207,4990.093079898348,-1.0
1988.2580036557883,9295.11513726989,-1.0
1996.4501338118746,5615.867040751435,-1.0
5973.456235768031,8584.434272995117,-1.0
4666.665396856099,8298.912811609487,-1.0
5238.965642269047,9563.346594226188,-1.0
7166.078337322687,9121.052609840151,-1.0
9423.605323086545,8022.461563180587,-1.0
1223.6754659550675,1244.2859823434937,-1.0
6162.417502970512,2712.0668276196593,-1.0
3851.5232422627246,1738.2817662362738,-1.0
7621.716630603876,8544.977036455472,-1.0
1328.0462706428818,5168.349367640347,-1.0
3950.12929997587,7900.153179808,-1.0
4649.9230017547725,7308.090491481728,-1.0
5661.038765794068,9782.481140195478,-1.0
4196.3307594794705,9876.708696600728,-1.0
4154.385832931349,1826.6865139080878,-1.0
7820.8106043741,2717.1900235315884,-1.0
5657.5473083505585,6460.150798913267,-1.0
1996.7725815300985,344.0693567802455,-1.0
9870.333435599576,8173.901430779064,-1.0
1237.0525495947704,8479.694301231584,-1.0
2581.3020175160896,2472.8474038832605,-1.0
7726.163503831624,7573.620123571221,-1.0
8459.573439320407,1366.5200788665877,-1.0
7475.861752250857,4698.238742732062,-1.0
