x [nm],y [nm],pair_id
8430.147145899906,813.2369130695694,-1.0
8752.282537019719,9417.061555298864,-1.0
2618.640158539373,121.01415672192695,-1.0
4830.084134337993,1827.1225766227794,-1.0
9716.312542852678,8976.984351175483,-1.0
9606.648859302717,6038.696577407527,-1.0
5151.603669026421,8327.178493802308,-1.0
6523.489656890211,2485.5767636724513,-1.0
9342.860382578621,4396.994499655313,-1.0
7735.562283092991,5009.379569884867,-1.0
1833.5624310512756,2959.268470094133,-1.0
5744.107688028172,1430.020842642805,-1.0
137.37858616478582,4338.912243499314,-1.0
7621.971718592196,6141.57273742888,-1.0
3241.4637580737603,7172.409392954933,-1.0
4845.146331098733,9995.013522570269,-1.0
7760.316524447806,8306.314412717591,-1.0
2595.489061387781,1522.9496284881395,-1.0
1993.0390910700003,4322.649643462661,-1.0
5121.491196209004,1946.0934773223448,-1.0
7799.447709885816,8684.311544172297,-1.0
3160.0498576024083,5080.6419675629,-1.0
5943.746025127589,7223.781739311237,-1.0
1474.724544653564,2808.710614031564,-1.0
7307.059958584028,5681.923142926266,-1.0
8999.457934389484,4478.583619887434,-1.0
4066.12845033848,3065.072175307022,-1.0
2313.7257265474555,6507.663347633983,-1.0
2646.860018226955,8622.755206430473,-1.0
2706.483956521083,6733.596312251478,-1.0
5681.84141901732,6284.5879787890835,-1.0
8954.16775631838,1699.8845146941278,-1.0
1498.155458754621,1219.0222133530626,-1.0
764.3902091821697,5342.310236037406,-1.0
1657.3115195227217,8071.6793009348985,-1.0
226.10530546880113,3746.069717348577,-1.0
4732.039713885689,2165.283006768245,-1.0
3559.062195172905,2227.9143552845217,-1.0
2818.2810633472577,9268.710607285915,-1.0
4171.753663098261,3858.6494126072002,-1.0
6111.744524341742,6641.418567485056,-1.0
6602.765449276847,847.5896722401388,-1.0
5819.025790346892,7359.235998979756,-1.0
7955.683661434495,5885.342519393526,-1.0
1305.730582345579,837.4032389677899,-1.0
3230.5369310581787,9275.588094659626,-1.0
4726.1752883348245,8954.73907147648,-1.0
4596.749532770249,7551.18106560127,-1.0
4851.2717568964035,7087.022614323838,-1.0
3171.792766671796,8898.652636367038,-1.0
2657.0806873658316,61.76828784278165,-1.0
7211.65786116842,6766.044632445795,-1.0
6569.014499256771,6874.150023133266,-1.0
5862.642110184832,1152.7895307851443,-1.0
